Results
80802
62027
86884
53295
08420
23184
41878
40740
17132
02178
16739
18637
45518
16661
83155
16856
47246
47944
41469
23026
52200
76663
44920
20906
08062
93043
14199
44195
20310
68375
00620
58268
32907
30191
64210
84075
44820
56983
85415
92947
46431
07844
80669
48571
53429
14493
38176
95378
21551
19460
39768
38066
90672
89316
34848
38673
85815
11164
49813
72096
08712
35615
49175
93325
78652
53967
07686
45881
59199
51565
35200
04704
49471
20019
45057
25345
38024
31447
56781
93027
68603
49387
79872
83756
96033
28451
35489
78089
88301
72429
93207
36017
91950
80299
55427
31288
87585
89462
14455
34548
23297
58195
62393
48088
16291
15853
67313
01204
13812
29111
71638
59563
60459
81254
22545
27518
71083
69006
03607
97236
50971
48405
24285
84018
60649
76945
24285
84018
60649
76945
11084
71426
54556
43550
89188
25419
83725
59303
98700
24290
54831
64256
78933
65758
02191
72662
29806
62988
89091
02476
89443
43895
41262
98246
08008
21705
65001
91713
41864
84125
56276
23646
22297
18799
69212
95598
55659
23747
81561
08416
48853
79952
50270
98712
05919
52436
25952
17338
76442
81952
64123
20363
70782
53241
00396
16777
02187
29380
66465
76145
96781
10556
59763
21759
36219
36439
06810
30739
72851
70173
21736
83532
94868
78196
96154
77267
83219
73172
47897
15446
13038
98606
77706
37305
62292
55145
04225
38477
10896
42354
23411
81477
42851
25765
21089
99954
92384
62771
13256
41770
91254
86342
64906
03601
81372
84860
96621
89055
28583
96312
03839
38713
37766
11443
66759
92630
83139
86156
14165
41632
10491
45497
54396
50800
26001
14624
92386
08111
49293
75935
18320
03334
26443
23315
60804
39122
97389
22951
46745
42136
57052
23832
51987
75090
24077
70121
95004
14510
89997
86390
19342
71548
61809
98507
50554
45949
10260
63755
17870
43897
46782
54448
91788
96929
21864
05597
42470
67059
77362
61468
83192
38063
95361
12979
42313
85689
19927
98053
26004
24005
53604
28099
80945
10688
44282
86970
02228
73224
94263
32143
74199
40887
50864
36991
27778
31926
15841
87375
91216
57055
70181
65034
16482
13146
36252
10716
42534
09536
44050
85345
50815
77521
14696
29160
18133
86444
63731
41940
60240
11494
81557
43285
79142
49038
81412
94360
88244
97343
60863
00138
94239
97639
26285
57552
44151
18489
94160
20179
40639
08441
98598
61311
14006
70418
51233
19070
79122
01714
18197
45566
34345
11954
39454
65996
06529
97696
65500
44730
30547
73499
35053
79513
61511
88185
84703
03377
75042
18962
62885
96027
80448
90547
23309
97171
99852
89294
77368
75251
94678
72454
02561
36977
77969
09163
55155
31340
92108
84874
65471
09110
23906
86743
96573
35867
85634
95633
74674
33041
14312
41768
56709
04655
17893
69276
00767
71541
53984
50174
93922
59111
14235
45482
55788
98417
27894
64761
75253
65184
89858
38111
87385
46036
90065
18427
47934
67195
23630
66657
78825
48911
45290
82060
46682
45436
66679
51001
51215
67736
07448
06508
15342
47447
05214
32017
29789
76356
31764
91737
18696
39212
99536
11279
47208
74795
72501
63229
05148
66145
52114
66933
81966
53024
54416
13899
27662
85463
77158
19584
14951
22602
41958
18772
34098
37653
25665
55839
90626
14570
63674
06465
66472
14523
18714
60483
15791
54545
99257
87267
53329
42976
26757
49932
12422
09706
87887
18822
40974
42212
94322
88132
64738
21155
59421
19578
80942
53676
07673
03721
14903
13456
65877
22230
49375
44099
09006
50863
64314
25507
75842
90085
90676
71176
18932
22253
92748
61492
22634
24761
97429
69378
63183
12080
77572
15241
85746
38275
22598
54106
50194
22171
32135
56259
05959
33567
56559
75180
29933
56703
82367
42671
88072
89390
59628
57148
00571
28828
49752
27183
72845
87864
28128
10215
49189
18672
91284
35399
74506
56279
73595
20538
45484
31391
63255
63938
08711
63197
81438
05393
64372
25522
43333
99511
18234
38960
47648
27245
86810
08025
78741
68014
28251
82802
63978
59735
48439
63090
90428
71961
71286
93385
03950
97705
87404
04474
09079
22482
51200
42609
27101
31593
96157
07046
81661
71955
61544
53391
80662
63396
39494
87388
62303
78680
05768
55798
26059
16553
07902
81577
16802
45906
25771
40132
85368
81484
94198
20669
18961
84972
38906
61755
99951
18089
22537
91085
92413
66317
45579
08309
32219
46216
82009
08904
22865
34713
63833
59127
63052
13901
95963
69822
11391
81900
25509
71448
40316
62407
04315
84480
43734
84108
69625
55039
18981
91840
55195
13987
20888
26526
73028
39316
14734
90757
52324
53599
26305
61123
67475
54077
03805
02974
99073
87415
76614
38053
18643
77186
76614
38053
18643
77186
06373
99535
49579
42634
87636
86032
78098
51795
74829
48425
93713
64352
34437
05581
81344
29086
60011
19229
25852
18450
61334
61753
81517
28736
17701
98376
72642
26866
66287
82671
52003
15497
28777
72965
57145
84037
27857
54550
73306
29696
43000
13627
69043
46640
32639
30101
47030
13101
82447
52138
35616
13411
48048
53089
64261
25895
53517
62341
39985
58046
27626
00350
89411
49432
14307
88056
26909
51222
87670
23619
76416
28635
79398
44334
62540
45571
51492
44482
17715
89391
93958
75377
93974
10810
92160
08586
06544
90692
71225
48660
74237
83014
33433
97887
33629
29946
16998
91904
33982
13019
50109
66797
36897
83590
36545
65404
62370
67437
85283
10162
30016
41415
75593
02319
16254
96515
26439
50148
55678
47956
27690
23094
87155
48124
39204
88498
98944
42243
63532
06215
99085
73308
98856
55380
89406
07088
36311
00611
85374
57514
88407
76353
90137
83620
26415
62793
94789
43764
48625
90932
16934
62866
84326
82963
20781
10604
04278
63998
21505
01361
94686
88468
75059
72349
27429
49780
00633
74181
13260
49391
92199
22660
99691
85239
67147
44402
61124
54661
87258
48736
03166
59039
69975
61775
59048
10237
83424
57839
13907
59488
38837
45808
33594
57581
05629
97101
08000
72199
24966
25825
60548
77131
02637
68228
63783
78446
64639
86348
15582
73438
98685
25905
43188
52582
30790
33068
45396
92416
61061
61010
49425
47181
71037
19327
91649
25426
11372
35772
35693
36829
38339
69893
37944
33911
26044
80606
17172
75138
65557
61164
68128
91692
68818
66321
09260
50734
64412
70927
41277
93665
81518
45576
56836
83176
93919
89544
23673
47921
88774
50568
43850
57675
61498
48799
89215
72701
00460
61114
53809
52499
71932
65632
27841
09666
26558
73943
14271
36146
17223
39999
60106
35188
96446
41871
32198
72850
38877
56584
50353
60055
17171
40708
42933
78317
32917
02597
